Total path distance: 2653775.73 meters

Vertex Coordinates (Pixel, Global):
Pixel: (136, 763) -> Global: (66.923478, 22.649815)
Pixel: (135, 762) -> Global: (66.902079, 22.662105)
Pixel: (134, 761) -> Global: (66.880681, 22.674395)
Pixel: (133, 760) -> Global: (66.859282, 22.686685)
Pixel: (132, 759) -> Global: (66.837883, 22.698975)
Pixel: (131, 758) -> Global: (66.816484, 22.711265)
Pixel: (130, 757) -> Global: (66.795085, 22.723555)
Pixel: (129, 756) -> Global: (66.773686, 22.735845)
Pixel: (128, 755) -> Global: (66.752288, 22.748135)
Pixel: (127, 755) -> Global: (66.752288, 22.760425)
Pixel: (126, 754) -> Global: (66.730889, 22.772714)
Pixel: (125, 754) -> Global: (66.730889, 22.785004)
Pixel: (124, 753) -> Global: (66.709490, 22.797294)
Pixel: (123, 753) -> Global: (66.709490, 22.809584)
Pixel: (122, 753) -> Global: (66.709490, 22.821874)
Pixel: (121, 752) -> Global: (66.688091, 22.834164)
Pixel: (120, 752) -> Global: (66.688091, 22.846454)
Pixel: (119, 752) -> Global: (66.688091, 22.858744)
Pixel: (118, 752) -> Global: (66.688091, 22.871034)
Pixel: (117, 752) -> Global: (66.688091, 22.883324)
Pixel: (116, 751) -> Global: (66.666692, 22.895614)
Pixel: (115, 750) -> Global: (66.645293, 22.907904)
Pixel: (114, 749) -> Global: (66.623895, 22.920194)
Pixel: (113, 748) -> Global: (66.602496, 22.932484)
Pixel: (112, 747) -> Global: (66.581097, 22.944773)
Pixel: (111, 746) -> Global: (66.559698, 22.957063)
Pixel: (110, 745) -> Global: (66.538299, 22.969353)
Pixel: (109, 744) -> Global: (66.516900, 22.981643)
Pixel: (108, 743) -> Global: (66.495502, 22.993933)
Pixel: (107, 742) -> Global: (66.474103, 23.006223)
Pixel: (106, 741) -> Global: (66.452704, 23.018513)
Pixel: (105, 740) -> Global: (66.431305, 23.030803)
Pixel: (104, 739) -> Global: (66.409906, 23.043093)
Pixel: (103, 738) -> Global: (66.388507, 23.055383)
Pixel: (102, 737) -> Global: (66.367109, 23.067673)
Pixel: (101, 736) -> Global: (66.345710, 23.079963)
Pixel: (100, 735) -> Global: (66.324311, 23.092253)
Pixel: (99, 734) -> Global: (66.302912, 23.104543)
Pixel: (98, 733) -> Global: (66.281513, 23.116832)
Pixel: (97, 732) -> Global: (66.260114, 23.129122)
Pixel: (96, 731) -> Global: (66.238716, 23.141412)
Pixel: (95, 730) -> Global: (66.217317, 23.153702)
Pixel: (94, 729) -> Global: (66.195918, 23.165992)
Pixel: (93, 728) -> Global: (66.174519, 23.178282)
Pixel: (92, 727) -> Global: (66.153120, 23.190572)
Pixel: (91, 726) -> Global: (66.131721, 23.202862)
Pixel: (90, 725) -> Global: (66.110323, 23.215152)
Pixel: (89, 725) -> Global: (66.110323, 23.227442)
Pixel: (88, 725) -> Global: (66.110323, 23.239732)
Pixel: (87, 725) -> Global: (66.110323, 23.252022)
Pixel: (86, 725) -> Global: (66.110323, 23.264312)
Pixel: (85, 725) -> Global: (66.110323, 23.276601)
Pixel: (84, 725) -> Global: (66.110323, 23.288891)
Pixel: (83, 725) -> Global: (66.110323, 23.301181)
Pixel: (82, 725) -> Global: (66.110323, 23.313471)
Pixel: (81, 725) -> Global: (66.110323, 23.325761)
Pixel: (80, 725) -> Global: (66.110323, 23.338051)
Pixel: (79, 725) -> Global: (66.110323, 23.350341)
Pixel: (78, 725) -> Global: (66.110323, 23.362631)
Pixel: (77, 725) -> Global: (66.110323, 23.374921)
Pixel: (76, 725) -> Global: (66.110323, 23.387211)
Pixel: (75, 725) -> Global: (66.110323, 23.399501)
Pixel: (74, 725) -> Global: (66.110323, 23.411791)
Pixel: (73, 725) -> Global: (66.110323, 23.424081)
Pixel: (72, 725) -> Global: (66.110323, 23.436371)
Pixel: (71, 724) -> Global: (66.088924, 23.448660)
Pixel: (70, 723) -> Global: (66.067525, 23.460950)
Pixel: (69, 722) -> Global: (66.046126, 23.473240)
Pixel: (68, 721) -> Global: (66.024727, 23.485530)
Pixel: (67, 720) -> Global: (66.003328, 23.497820)
Pixel: (66, 719) -> Global: (65.981930, 23.510110)
Pixel: (65, 718) -> Global: (65.960531, 23.522400)
Pixel: (64, 717) -> Global: (65.939132, 23.534690)
Pixel: (63, 716) -> Global: (65.917733, 23.546980)
Pixel: (62, 715) -> Global: (65.896334, 23.559270)
Pixel: (62, 714) -> Global: (65.874935, 23.559270)
Pixel: (61, 713) -> Global: (65.853537, 23.571560)
Pixel: (60, 712) -> Global: (65.832138, 23.583850)
Pixel: (59, 711) -> Global: (65.810739, 23.596140)
Pixel: (58, 710) -> Global: (65.789340, 23.608429)
Pixel: (57, 709) -> Global: (65.767941, 23.620719)
Pixel: (56, 708) -> Global: (65.746542, 23.633009)
Pixel: (55, 707) -> Global: (65.725144, 23.645299)
Pixel: (54, 706) -> Global: (65.703745, 23.657589)
Pixel: (53, 705) -> Global: (65.682346, 23.669879)
Pixel: (52, 704) -> Global: (65.660947, 23.682169)
Pixel: (51, 703) -> Global: (65.639548, 23.694459)
Pixel: (50, 702) -> Global: (65.618149, 23.706749)
Pixel: (49, 701) -> Global: (65.596751, 23.719039)
Pixel: (48, 700) -> Global: (65.575352, 23.731329)
Pixel: (47, 699) -> Global: (65.553953, 23.743619)
Pixel: (46, 698) -> Global: (65.532554, 23.755909)
Pixel: (45, 697) -> Global: (65.511155, 23.768199)
Pixel: (44, 696) -> Global: (65.489756, 23.780488)
Pixel: (43, 695) -> Global: (65.468358, 23.792778)
Pixel: (43, 694) -> Global: (65.446959, 23.792778)
Pixel: (43, 693) -> Global: (65.425560, 23.792778)
Pixel: (43, 692) -> Global: (65.404161, 23.792778)
Pixel: (43, 691) -> Global: (65.382762, 23.792778)
Pixel: (43, 690) -> Global: (65.361363, 23.792778)
Pixel: (43, 689) -> Global: (65.339965, 23.792778)
Pixel: (43, 688) -> Global: (65.318566, 23.792778)
Pixel: (43, 687) -> Global: (65.297167, 23.792778)
Pixel: (43, 686) -> Global: (65.275768, 23.792778)
Pixel: (43, 685) -> Global: (65.254369, 23.792778)
Pixel: (43, 684) -> Global: (65.232970, 23.792778)
Pixel: (43, 683) -> Global: (65.211572, 23.792778)
Pixel: (43, 682) -> Global: (65.190173, 23.792778)
Pixel: (43, 681) -> Global: (65.168774, 23.792778)
Pixel: (43, 680) -> Global: (65.147375, 23.792778)
Pixel: (43, 679) -> Global: (65.125976, 23.792778)
Pixel: (43, 678) -> Global: (65.104577, 23.792778)
Pixel: (43, 677) -> Global: (65.083179, 23.792778)
Pixel: (43, 676) -> Global: (65.061780, 23.792778)
Pixel: (43, 675) -> Global: (65.040381, 23.792778)
Pixel: (43, 674) -> Global: (65.018982, 23.792778)
Pixel: (43, 673) -> Global: (64.997583, 23.792778)
Pixel: (43, 672) -> Global: (64.976184, 23.792778)
Pixel: (43, 671) -> Global: (64.954786, 23.792778)
Pixel: (43, 670) -> Global: (64.933387, 23.792778)
Pixel: (43, 669) -> Global: (64.911988, 23.792778)
Pixel: (43, 668) -> Global: (64.890589, 23.792778)
Pixel: (43, 667) -> Global: (64.869190, 23.792778)
Pixel: (43, 666) -> Global: (64.847791, 23.792778)
Pixel: (43, 665) -> Global: (64.826393, 23.792778)
Pixel: (43, 664) -> Global: (64.804994, 23.792778)
Pixel: (43, 663) -> Global: (64.783595, 23.792778)
Pixel: (43, 662) -> Global: (64.762196, 23.792778)
Pixel: (43, 661) -> Global: (64.740797, 23.792778)
Pixel: (43, 660) -> Global: (64.719398, 23.792778)
Pixel: (43, 659) -> Global: (64.698000, 23.792778)
Pixel: (43, 658) -> Global: (64.676601, 23.792778)
Pixel: (43, 657) -> Global: (64.655202, 23.792778)
Pixel: (43, 656) -> Global: (64.633803, 23.792778)
Pixel: (43, 655) -> Global: (64.612404, 23.792778)
Pixel: (43, 654) -> Global: (64.591005, 23.792778)
Pixel: (43, 653) -> Global: (64.569607, 23.792778)
Pixel: (43, 652) -> Global: (64.548208, 23.792778)
Pixel: (43, 651) -> Global: (64.526809, 23.792778)
Pixel: (43, 650) -> Global: (64.505410, 23.792778)
Pixel: (43, 649) -> Global: (64.484011, 23.792778)
Pixel: (43, 648) -> Global: (64.462612, 23.792778)
Pixel: (43, 647) -> Global: (64.441214, 23.792778)
Pixel: (43, 646) -> Global: (64.419815, 23.792778)
Pixel: (43, 645) -> Global: (64.398416, 23.792778)
Pixel: (43, 644) -> Global: (64.377017, 23.792778)
Pixel: (43, 643) -> Global: (64.355618, 23.792778)
Pixel: (43, 642) -> Global: (64.334219, 23.792778)
Pixel: (43, 641) -> Global: (64.312821, 23.792778)
Pixel: (43, 640) -> Global: (64.291422, 23.792778)
Pixel: (43, 639) -> Global: (64.270023, 23.792778)
Pixel: (43, 638) -> Global: (64.248624, 23.792778)
Pixel: (43, 637) -> Global: (64.227225, 23.792778)
Pixel: (43, 636) -> Global: (64.205826, 23.792778)
Pixel: (43, 635) -> Global: (64.184428, 23.792778)
Pixel: (43, 634) -> Global: (64.163029, 23.792778)
Pixel: (43, 633) -> Global: (64.141630, 23.792778)
Pixel: (43, 632) -> Global: (64.120231, 23.792778)
Pixel: (43, 631) -> Global: (64.098832, 23.792778)
Pixel: (43, 630) -> Global: (64.077433, 23.792778)
Pixel: (43, 629) -> Global: (64.056035, 23.792778)
Pixel: (43, 628) -> Global: (64.034636, 23.792778)
Pixel: (43, 627) -> Global: (64.013237, 23.792778)
Pixel: (43, 626) -> Global: (63.991838, 23.792778)
Pixel: (43, 625) -> Global: (63.970439, 23.792778)
Pixel: (43, 624) -> Global: (63.949040, 23.792778)
Pixel: (43, 623) -> Global: (63.927642, 23.792778)
Pixel: (43, 622) -> Global: (63.906243, 23.792778)
Pixel: (43, 621) -> Global: (63.884844, 23.792778)
Pixel: (43, 620) -> Global: (63.863445, 23.792778)
Pixel: (43, 619) -> Global: (63.842046, 23.792778)
Pixel: (43, 618) -> Global: (63.820647, 23.792778)
Pixel: (43, 617) -> Global: (63.799249, 23.792778)
Pixel: (43, 616) -> Global: (63.777850, 23.792778)
Pixel: (43, 615) -> Global: (63.756451, 23.792778)
Pixel: (43, 614) -> Global: (63.735052, 23.792778)
Pixel: (43, 613) -> Global: (63.713653, 23.792778)
Pixel: (43, 612) -> Global: (63.692254, 23.792778)
Pixel: (43, 611) -> Global: (63.670856, 23.792778)
Pixel: (43, 610) -> Global: (63.649457, 23.792778)
Pixel: (43, 609) -> Global: (63.628058, 23.792778)
Pixel: (43, 608) -> Global: (63.606659, 23.792778)
Pixel: (43, 607) -> Global: (63.585260, 23.792778)
Pixel: (43, 606) -> Global: (63.563861, 23.792778)
Pixel: (43, 605) -> Global: (63.542463, 23.792778)
Pixel: (43, 604) -> Global: (63.521064, 23.792778)
Pixel: (43, 603) -> Global: (63.499665, 23.792778)
Pixel: (43, 602) -> Global: (63.478266, 23.792778)
Pixel: (43, 601) -> Global: (63.456867, 23.792778)
Pixel: (43, 600) -> Global: (63.435468, 23.792778)
Pixel: (43, 599) -> Global: (63.414070, 23.792778)
Pixel: (43, 598) -> Global: (63.392671, 23.792778)
Pixel: (43, 597) -> Global: (63.371272, 23.792778)
Pixel: (43, 596) -> Global: (63.349873, 23.792778)
Pixel: (43, 595) -> Global: (63.328474, 23.792778)
Pixel: (43, 594) -> Global: (63.307075, 23.792778)
Pixel: (43, 593) -> Global: (63.285677, 23.792778)
Pixel: (43, 592) -> Global: (63.264278, 23.792778)
Pixel: (43, 591) -> Global: (63.242879, 23.792778)
Pixel: (43, 590) -> Global: (63.221480, 23.792778)
Pixel: (43, 589) -> Global: (63.200081, 23.792778)
Pixel: (43, 588) -> Global: (63.178682, 23.792778)
Pixel: (43, 587) -> Global: (63.157284, 23.792778)
Pixel: (43, 586) -> Global: (63.135885, 23.792778)
Pixel: (43, 585) -> Global: (63.114486, 23.792778)
Pixel: (43, 584) -> Global: (63.093087, 23.792778)
Pixel: (43, 583) -> Global: (63.071688, 23.792778)
Pixel: (43, 582) -> Global: (63.050289, 23.792778)
Pixel: (43, 581) -> Global: (63.028891, 23.792778)
Pixel: (43, 580) -> Global: (63.007492, 23.792778)
Pixel: (43, 579) -> Global: (62.986093, 23.792778)
Pixel: (43, 578) -> Global: (62.964694, 23.792778)
Pixel: (43, 577) -> Global: (62.943295, 23.792778)
Pixel: (42, 576) -> Global: (62.921896, 23.805068)
Pixel: (41, 575) -> Global: (62.900498, 23.817358)
Pixel: (40, 574) -> Global: (62.879099, 23.829648)
Pixel: (39, 573) -> Global: (62.857700, 23.841938)
Pixel: (38, 572) -> Global: (62.836301, 23.854228)
Pixel: (37, 571) -> Global: (62.814902, 23.866518)
Pixel: (37, 570) -> Global: (62.793504, 23.866518)
Pixel: (37, 569) -> Global: (62.772105, 23.866518)
Pixel: (37, 568) -> Global: (62.750706, 23.866518)
Pixel: (37, 567) -> Global: (62.729307, 23.866518)
Pixel: (37, 566) -> Global: (62.707908, 23.866518)
Pixel: (37, 565) -> Global: (62.686509, 23.866518)
Pixel: (37, 564) -> Global: (62.665111, 23.866518)
Pixel: (37, 563) -> Global: (62.643712, 23.866518)
Pixel: (37, 562) -> Global: (62.622313, 23.866518)
Pixel: (37, 561) -> Global: (62.600914, 23.866518)
Pixel: (37, 560) -> Global: (62.579515, 23.866518)
Pixel: (37, 559) -> Global: (62.558116, 23.866518)
Pixel: (37, 558) -> Global: (62.536718, 23.866518)
Pixel: (37, 557) -> Global: (62.515319, 23.866518)
Pixel: (37, 556) -> Global: (62.493920, 23.866518)
Pixel: (37, 555) -> Global: (62.472521, 23.866518)
Pixel: (37, 554) -> Global: (62.451122, 23.866518)
Pixel: (36, 553) -> Global: (62.429723, 23.878808)
Pixel: (36, 552) -> Global: (62.408325, 23.878808)
Pixel: (36, 551) -> Global: (62.386926, 23.878808)
Pixel: (36, 550) -> Global: (62.365527, 23.878808)
Pixel: (36, 549) -> Global: (62.344128, 23.878808)
Pixel: (36, 548) -> Global: (62.322729, 23.878808)
Pixel: (36, 547) -> Global: (62.301330, 23.878808)
Pixel: (36, 546) -> Global: (62.279932, 23.878808)
Pixel: (36, 545) -> Global: (62.258533, 23.878808)
Pixel: (36, 544) -> Global: (62.237134, 23.878808)
Pixel: (36, 543) -> Global: (62.215735, 23.878808)
Pixel: (36, 542) -> Global: (62.194336, 23.878808)
Pixel: (36, 541) -> Global: (62.172937, 23.878808)
Pixel: (36, 540) -> Global: (62.151539, 23.878808)
Pixel: (36, 539) -> Global: (62.130140, 23.878808)
Pixel: (36, 538) -> Global: (62.108741, 23.878808)
Pixel: (36, 537) -> Global: (62.087342, 23.878808)
Pixel: (36, 536) -> Global: (62.065943, 23.878808)
Pixel: (36, 535) -> Global: (62.044544, 23.878808)
Pixel: (36, 534) -> Global: (62.023146, 23.878808)
Pixel: (36, 533) -> Global: (62.001747, 23.878808)
Pixel: (36, 532) -> Global: (61.980348, 23.878808)
Pixel: (36, 531) -> Global: (61.958949, 23.878808)
Pixel: (36, 530) -> Global: (61.937550, 23.878808)
Pixel: (36, 529) -> Global: (61.916151, 23.878808)
Pixel: (36, 528) -> Global: (61.894753, 23.878808)
Pixel: (36, 527) -> Global: (61.873354, 23.878808)
Pixel: (36, 526) -> Global: (61.851955, 23.878808)
Pixel: (36, 525) -> Global: (61.830556, 23.878808)
Pixel: (36, 524) -> Global: (61.809157, 23.878808)
Pixel: (36, 523) -> Global: (61.787758, 23.878808)
Pixel: (36, 522) -> Global: (61.766360, 23.878808)
Pixel: (36, 521) -> Global: (61.744961, 23.878808)
Pixel: (36, 520) -> Global: (61.723562, 23.878808)
Pixel: (36, 519) -> Global: (61.702163, 23.878808)
Pixel: (36, 518) -> Global: (61.680764, 23.878808)
Pixel: (36, 517) -> Global: (61.659365, 23.878808)
Pixel: (36, 516) -> Global: (61.637967, 23.878808)
Pixel: (36, 515) -> Global: (61.616568, 23.878808)
Pixel: (36, 514) -> Global: (61.595169, 23.878808)
Pixel: (36, 513) -> Global: (61.573770, 23.878808)
Pixel: (36, 512) -> Global: (61.552371, 23.878808)
Pixel: (36, 511) -> Global: (61.530972, 23.878808)
Pixel: (36, 510) -> Global: (61.509574, 23.878808)
Pixel: (36, 509) -> Global: (61.488175, 23.878808)
Pixel: (36, 508) -> Global: (61.466776, 23.878808)
Pixel: (36, 507) -> Global: (61.445377, 23.878808)
Pixel: (36, 506) -> Global: (61.423978, 23.878808)
Pixel: (36, 505) -> Global: (61.402579, 23.878808)
Pixel: (36, 504) -> Global: (61.381181, 23.878808)
Pixel: (36, 503) -> Global: (61.359782, 23.878808)
Pixel: (36, 502) -> Global: (61.338383, 23.878808)
Pixel: (36, 501) -> Global: (61.316984, 23.878808)
Pixel: (36, 500) -> Global: (61.295585, 23.878808)
Pixel: (36, 499) -> Global: (61.274186, 23.878808)
Pixel: (36, 498) -> Global: (61.252788, 23.878808)
Pixel: (36, 497) -> Global: (61.231389, 23.878808)
Pixel: (36, 496) -> Global: (61.209990, 23.878808)
Pixel: (36, 495) -> Global: (61.188591, 23.878808)
Pixel: (36, 494) -> Global: (61.167192, 23.878808)
Pixel: (36, 493) -> Global: (61.145793, 23.878808)
Pixel: (36, 492) -> Global: (61.124395, 23.878808)
Pixel: (36, 491) -> Global: (61.102996, 23.878808)
Pixel: (36, 490) -> Global: (61.081597, 23.878808)
Pixel: (36, 489) -> Global: (61.060198, 23.878808)
Pixel: (36, 488) -> Global: (61.038799, 23.878808)
Pixel: (36, 487) -> Global: (61.017400, 23.878808)
Pixel: (36, 486) -> Global: (60.996002, 23.878808)
Pixel: (36, 485) -> Global: (60.974603, 23.878808)
Pixel: (36, 484) -> Global: (60.953204, 23.878808)
Pixel: (36, 483) -> Global: (60.931805, 23.878808)
Pixel: (36, 482) -> Global: (60.910406, 23.878808)
Pixel: (36, 481) -> Global: (60.889007, 23.878808)
Pixel: (36, 480) -> Global: (60.867609, 23.878808)
Pixel: (36, 479) -> Global: (60.846210, 23.878808)
Pixel: (36, 478) -> Global: (60.824811, 23.878808)
Pixel: (36, 477) -> Global: (60.803412, 23.878808)
Pixel: (36, 476) -> Global: (60.782013, 23.878808)
Pixel: (36, 475) -> Global: (60.760614, 23.878808)
Pixel: (36, 474) -> Global: (60.739216, 23.878808)
Pixel: (36, 473) -> Global: (60.717817, 23.878808)
Pixel: (36, 472) -> Global: (60.696418, 23.878808)
Pixel: (36, 471) -> Global: (60.675019, 23.878808)
Pixel: (36, 470) -> Global: (60.653620, 23.878808)
Pixel: (36, 469) -> Global: (60.632221, 23.878808)
Pixel: (36, 468) -> Global: (60.610823, 23.878808)
Pixel: (36, 467) -> Global: (60.589424, 23.878808)
Pixel: (36, 466) -> Global: (60.568025, 23.878808)
Pixel: (36, 465) -> Global: (60.546626, 23.878808)
Pixel: (36, 464) -> Global: (60.525227, 23.878808)
Pixel: (36, 463) -> Global: (60.503828, 23.878808)
Pixel: (36, 462) -> Global: (60.482430, 23.878808)
Pixel: (36, 461) -> Global: (60.461031, 23.878808)
Pixel: (36, 460) -> Global: (60.439632, 23.878808)
Pixel: (36, 459) -> Global: (60.418233, 23.878808)
Pixel: (36, 458) -> Global: (60.396834, 23.878808)
Pixel: (36, 457) -> Global: (60.375435, 23.878808)
Pixel: (36, 456) -> Global: (60.354037, 23.878808)
Pixel: (36, 455) -> Global: (60.332638, 23.878808)
Pixel: (36, 454) -> Global: (60.311239, 23.878808)
Pixel: (36, 453) -> Global: (60.289840, 23.878808)
Pixel: (36, 452) -> Global: (60.268441, 23.878808)
Pixel: (36, 451) -> Global: (60.247042, 23.878808)
Pixel: (36, 450) -> Global: (60.225644, 23.878808)
Pixel: (36, 449) -> Global: (60.204245, 23.878808)
Pixel: (36, 448) -> Global: (60.182846, 23.878808)
Pixel: (36, 447) -> Global: (60.161447, 23.878808)
Pixel: (36, 446) -> Global: (60.140048, 23.878808)
Pixel: (36, 445) -> Global: (60.118649, 23.878808)
Pixel: (36, 444) -> Global: (60.097251, 23.878808)
Pixel: (36, 443) -> Global: (60.075852, 23.878808)
Pixel: (36, 442) -> Global: (60.054453, 23.878808)
Pixel: (36, 441) -> Global: (60.033054, 23.878808)
Pixel: (36, 440) -> Global: (60.011655, 23.878808)
Pixel: (36, 439) -> Global: (59.990256, 23.878808)
Pixel: (36, 438) -> Global: (59.968858, 23.878808)
Pixel: (36, 437) -> Global: (59.947459, 23.878808)
Pixel: (36, 436) -> Global: (59.926060, 23.878808)
Pixel: (36, 435) -> Global: (59.904661, 23.878808)
Pixel: (36, 434) -> Global: (59.883262, 23.878808)
Pixel: (36, 433) -> Global: (59.861863, 23.878808)
Pixel: (36, 432) -> Global: (59.840465, 23.878808)
Pixel: (36, 431) -> Global: (59.819066, 23.878808)
Pixel: (36, 430) -> Global: (59.797667, 23.878808)
Pixel: (36, 429) -> Global: (59.776268, 23.878808)
Pixel: (36, 428) -> Global: (59.754869, 23.878808)
Pixel: (36, 427) -> Global: (59.733470, 23.878808)
Pixel: (36, 426) -> Global: (59.712072, 23.878808)
Pixel: (36, 425) -> Global: (59.690673, 23.878808)
Pixel: (36, 424) -> Global: (59.669274, 23.878808)
Pixel: (36, 423) -> Global: (59.647875, 23.878808)
Pixel: (36, 422) -> Global: (59.626476, 23.878808)
Pixel: (36, 421) -> Global: (59.605077, 23.878808)
Pixel: (36, 420) -> Global: (59.583679, 23.878808)
Pixel: (36, 419) -> Global: (59.562280, 23.878808)
Pixel: (36, 418) -> Global: (59.540881, 23.878808)
Pixel: (36, 417) -> Global: (59.519482, 23.878808)
Pixel: (36, 416) -> Global: (59.498083, 23.878808)
Pixel: (36, 415) -> Global: (59.476684, 23.878808)
Pixel: (36, 414) -> Global: (59.455286, 23.878808)
Pixel: (36, 413) -> Global: (59.433887, 23.878808)
Pixel: (36, 412) -> Global: (59.412488, 23.878808)
Pixel: (36, 411) -> Global: (59.391089, 23.878808)
Pixel: (36, 410) -> Global: (59.369690, 23.878808)
Pixel: (36, 409) -> Global: (59.348291, 23.878808)
Pixel: (36, 408) -> Global: (59.326893, 23.878808)
Pixel: (36, 407) -> Global: (59.305494, 23.878808)
Pixel: (36, 406) -> Global: (59.284095, 23.878808)
Pixel: (36, 405) -> Global: (59.262696, 23.878808)
Pixel: (36, 404) -> Global: (59.241297, 23.878808)
Pixel: (36, 403) -> Global: (59.219898, 23.878808)
Pixel: (36, 402) -> Global: (59.198500, 23.878808)
Pixel: (36, 401) -> Global: (59.177101, 23.878808)
Pixel: (36, 400) -> Global: (59.155702, 23.878808)
Pixel: (36, 399) -> Global: (59.134303, 23.878808)
Pixel: (36, 398) -> Global: (59.112904, 23.878808)
Pixel: (36, 397) -> Global: (59.091505, 23.878808)
Pixel: (36, 396) -> Global: (59.070107, 23.878808)
Pixel: (36, 395) -> Global: (59.048708, 23.878808)
Pixel: (36, 394) -> Global: (59.027309, 23.878808)
Pixel: (36, 393) -> Global: (59.005910, 23.878808)
Pixel: (36, 392) -> Global: (58.984511, 23.878808)
Pixel: (36, 391) -> Global: (58.963112, 23.878808)
Pixel: (36, 390) -> Global: (58.941714, 23.878808)
Pixel: (36, 389) -> Global: (58.920315, 23.878808)
Pixel: (36, 388) -> Global: (58.898916, 23.878808)
Pixel: (36, 387) -> Global: (58.877517, 23.878808)
Pixel: (36, 386) -> Global: (58.856118, 23.878808)
Pixel: (36, 385) -> Global: (58.834719, 23.878808)
Pixel: (36, 384) -> Global: (58.813321, 23.878808)
Pixel: (36, 383) -> Global: (58.791922, 23.878808)
Pixel: (36, 382) -> Global: (58.770523, 23.878808)
Pixel: (36, 381) -> Global: (58.749124, 23.878808)
Pixel: (36, 380) -> Global: (58.727725, 23.878808)
Pixel: (36, 379) -> Global: (58.706326, 23.878808)
Pixel: (36, 378) -> Global: (58.684928, 23.878808)
Pixel: (36, 377) -> Global: (58.663529, 23.878808)
Pixel: (36, 376) -> Global: (58.642130, 23.878808)
Pixel: (36, 375) -> Global: (58.620731, 23.878808)
Pixel: (36, 374) -> Global: (58.599332, 23.878808)
Pixel: (36, 373) -> Global: (58.577933, 23.878808)
Pixel: (36, 372) -> Global: (58.556535, 23.878808)
Pixel: (36, 371) -> Global: (58.535136, 23.878808)
Pixel: (36, 370) -> Global: (58.513737, 23.878808)
Pixel: (36, 369) -> Global: (58.492338, 23.878808)
Pixel: (36, 368) -> Global: (58.470939, 23.878808)
Pixel: (36, 367) -> Global: (58.449540, 23.878808)
Pixel: (36, 366) -> Global: (58.428142, 23.878808)
Pixel: (36, 365) -> Global: (58.406743, 23.878808)
Pixel: (36, 364) -> Global: (58.385344, 23.878808)
Pixel: (36, 363) -> Global: (58.363945, 23.878808)
Pixel: (36, 362) -> Global: (58.342546, 23.878808)
Pixel: (36, 361) -> Global: (58.321147, 23.878808)
Pixel: (36, 360) -> Global: (58.299749, 23.878808)
Pixel: (36, 359) -> Global: (58.278350, 23.878808)
Pixel: (36, 358) -> Global: (58.256951, 23.878808)
Pixel: (36, 357) -> Global: (58.235552, 23.878808)
Pixel: (36, 356) -> Global: (58.214153, 23.878808)
Pixel: (36, 355) -> Global: (58.192754, 23.878808)
Pixel: (36, 354) -> Global: (58.171356, 23.878808)
Pixel: (36, 353) -> Global: (58.149957, 23.878808)
Pixel: (36, 352) -> Global: (58.128558, 23.878808)
Pixel: (36, 351) -> Global: (58.107159, 23.878808)
Pixel: (36, 350) -> Global: (58.085760, 23.878808)
Pixel: (36, 349) -> Global: (58.064361, 23.878808)
Pixel: (36, 348) -> Global: (58.042963, 23.878808)
Pixel: (36, 347) -> Global: (58.021564, 23.878808)
Pixel: (36, 346) -> Global: (58.000165, 23.878808)
Pixel: (36, 345) -> Global: (57.978766, 23.878808)
Pixel: (36, 344) -> Global: (57.957367, 23.878808)
Pixel: (36, 343) -> Global: (57.935968, 23.878808)
Pixel: (36, 342) -> Global: (57.914570, 23.878808)
Pixel: (36, 341) -> Global: (57.893171, 23.878808)
Pixel: (36, 340) -> Global: (57.871772, 23.878808)
Pixel: (36, 339) -> Global: (57.850373, 23.878808)
Pixel: (36, 338) -> Global: (57.828974, 23.878808)
Pixel: (36, 337) -> Global: (57.807575, 23.878808)
Pixel: (36, 336) -> Global: (57.786177, 23.878808)
Pixel: (36, 335) -> Global: (57.764778, 23.878808)
Pixel: (36, 334) -> Global: (57.743379, 23.878808)
Pixel: (36, 333) -> Global: (57.721980, 23.878808)
Pixel: (36, 332) -> Global: (57.700581, 23.878808)
Pixel: (36, 331) -> Global: (57.679182, 23.878808)
Pixel: (36, 330) -> Global: (57.657784, 23.878808)
Pixel: (36, 329) -> Global: (57.636385, 23.878808)
Pixel: (36, 328) -> Global: (57.614986, 23.878808)
Pixel: (36, 327) -> Global: (57.593587, 23.878808)
Pixel: (36, 326) -> Global: (57.572188, 23.878808)
Pixel: (36, 325) -> Global: (57.550789, 23.878808)
Pixel: (36, 324) -> Global: (57.529391, 23.878808)
Pixel: (36, 323) -> Global: (57.507992, 23.878808)
Pixel: (36, 322) -> Global: (57.486593, 23.878808)
Pixel: (36, 321) -> Global: (57.465194, 23.878808)
Pixel: (36, 320) -> Global: (57.443795, 23.878808)
Pixel: (36, 319) -> Global: (57.422396, 23.878808)
Pixel: (36, 318) -> Global: (57.400998, 23.878808)
Pixel: (36, 317) -> Global: (57.379599, 23.878808)
Pixel: (36, 316) -> Global: (57.358200, 23.878808)
Pixel: (36, 315) -> Global: (57.336801, 23.878808)
Pixel: (36, 314) -> Global: (57.315402, 23.878808)
Pixel: (36, 313) -> Global: (57.294004, 23.878808)
Pixel: (36, 312) -> Global: (57.272605, 23.878808)
Pixel: (36, 311) -> Global: (57.251206, 23.878808)
Pixel: (36, 310) -> Global: (57.229807, 23.878808)
Pixel: (36, 309) -> Global: (57.208408, 23.878808)
